"year";"month";"day";"dep_time";"sched_dep_time";"dep_delay";"arr_time";"sched_arr_time";"arr_delay";"carrier";"flight";"tailnum";"origin";"dest";"air_time";"distance";"hour";"minute";"time_hour"
2013;1;8;1551;1600;-9;1656;1712;-16;"US";2134;"N957UW";"LGA";"BOS";38;184;16;0;"2013-01-08 16:00:00"
2013;1;8;1552;1540;12;1724;1716;8;"9E";4178;"N805AY";"JFK";"ROC";50;264;15;40;"2013-01-08 15:00:00"
2013;1;8;1552;1555;-3;2029;2056;-27;"B6";703;"N608JB";"JFK";"SJU";196;1598;15;55;"2013-01-08 15:00:00"
2013;1;8;1553;1600;-7;1924;1933;-9;"DL";161;"N937DL";"JFK";"MIA";160;1089;16;0;"2013-01-08 16:00:00"
2013;1;8;1553;1555;-2;1820;1841;-21;"UA";502;"N579UA";"EWR";"LAS";304;2227;15;55;"2013-01-08 15:00:00"
2013;1;8;1554;1522;32;1755;1727;28;"EV";4170;"N22909";"EWR";"GRR";99;605;15;22;"2013-01-08 15:00:00"
2013;1;8;1554;1527;27;1723;1700;23;"EV";4205;"N13956";"EWR";"BNA";123;748;15;27;"2013-01-08 15:00:00"
2013;1;8;1554;1550;4;2029;2050;-21;"AA";1635;"N5DUAA";"JFK";"SJU";193;1598;15;50;"2013-01-08 15:00:00"
2013;1;8;1554;1605;-11;1744;1750;-6;"MQ";4415;"N739MQ";"LGA";"RDU";72;431;16;5;"2013-01-08 16:00:00"
2013;1;8;1555;1600;-5;1848;1850;-2;"DL";1331;"N388DA";"JFK";"DEN";242;1626;16;0;"2013-01-08 16:00:00"
2013;1;8;1555;1600;-5;1854;1912;-18;"DL";4;"N3769L";"JFK";"MCO";140;944;16;0;"2013-01-08 16:00:00"
2013;1;8;1555;1555;0;1906;1907;-1;"DL";1695;"N328NW";"LGA";"TPA";149;1010;15;55;"2013-01-08 15:00:00"
2013;1;8;1555;1602;-7;1727;1722;5;"YV";3771;"N506MJ";"LGA";"IAD";43;229;16;2;"2013-01-08 16:00:00"
2013;1;8;1555;1600;-5;1709;1717;-8;"US";2181;"N756US";"LGA";"DCA";41;214;16;0;"2013-01-08 16:00:00"
2013;1;8;1556;1600;-4;1728;1732;-4;"9E";3453;"N906XJ";"JFK";"BOS";41;187;16;0;"2013-01-08 16:00:00"
2013;1;8;1556;1600;-4;1834;1840;-6;"DL";847;"N665DN";"LGA";"ATL";118;762;16;0;"2013-01-08 16:00:00"
2013;1;8;1557;1530;27;1923;1855;28;"AA";1039;"N3ANAA";"JFK";"FLL";175;1069;15;30;"2013-01-08 15:00:00"
2013;1;8;1557;1600;-3;1718;1736;-18;"UA";562;"N843UA";"EWR";"ORD";119;719;16;0;"2013-01-08 16:00:00"
2013;1;8;1600;1600;0;1807;1820;-13;"MQ";3985;"N923MQ";"JFK";"CVG";108;589;16;0;"2013-01-08 16:00:00"
2013;1;8;1600;1444;76;1934;1802;92;"UA";315;"N838UA";"EWR";"AUS";250;1504;14;44;"2013-01-08 14:00:00"
2013;1;8;1601;1600;1;1847;1834;13;"FL";620;"N915AT";"LGA";"ATL";128;762;16;0;"2013-01-08 16:00:00"
2013;1;8;1601;1600;1;1858;1910;-12;"B6";157;"N519JB";"JFK";"MCO";142;944;16;0;"2013-01-08 16:00:00"
2013;1;8;1602;1605;-3;1732;1754;-22;"9E";3459;"N935XJ";"JFK";"BNA";124;765;16;5;"2013-01-08 16:00:00"
2013;1;8;1602;1600;2;1927;1925;2;"AA";1467;"N3ERAA";"LGA";"MIA";159;1096;16;0;"2013-01-08 16:00:00"
2013;1;8;1602;1605;-3;1914;1944;-30;"DL";1508;"N909DL";"JFK";"RSW";169;1074;16;5;"2013-01-08 16:00:00"
2013;1;8;1603;1610;-7;1753;1756;-3;"EV";5486;"N600QX";"LGA";"PIT";62;335;16;10;"2013-01-08 16:00:00"
2013;1;8;1603;1610;-7;1742;1800;-18;"AA";341;"N577AA";"LGA";"ORD";118;733;16;10;"2013-01-08 16:00:00"
2013;1;8;1603;1545;18;1856;1857;-1;"UA";1504;"N37287";"EWR";"SAN";336;2425;15;45;"2013-01-08 15:00:00"
2013;1;8;1606;1610;-4;1722;1732;-10;"9E";3689;"N8918B";"JFK";"PHL";28;94;16;10;"2013-01-08 16:00:00"
2013;1;8;1607;1615;-8;1841;1830;11;"DL";1619;"N317NB";"LGA";"MSP";170;1020;16;15;"2013-01-08 16:00:00"
2013;1;8;1609;1610;-1;1924;1919;5;"DL";91;"N176DN";"JFK";"LAS";326;2248;16;10;"2013-01-08 16:00:00"
2013;1;8;1612;1615;-3;1745;1815;-30;"9E";3387;"N909XJ";"JFK";"RDU";70;427;16;15;"2013-01-08 16:00:00"
2013;1;8;1612;1330;162;1844;1617;147;"B6";525;"N309JB";"EWR";"MCO";139;937;13;30;"2013-01-08 13:00:00"
2013;1;8;1612;1620;-8;1744;1750;-6;"MQ";4622;"N526MQ";"LGA";"BNA";119;764;16;20;"2013-01-08 16:00:00"
2013;1;8;1616;1620;-4;1848;1914;-26;"UA";559;"N411UA";"EWR";"MCO";139;937;16;20;"2013-01-08 16:00:00"
2013;1;8;1618;1619;-1;1708;1723;-15;"EV";4271;"N12201";"EWR";"ALB";33;143;16;19;"2013-01-08 16:00:00"
2013;1;8;1620;1619;1;1729;1726;3;"EV";4299;"N12552";"EWR";"DCA";45;199;16;19;"2013-01-08 16:00:00"
2013;1;8;1620;1625;-5;1904;1855;9;"MQ";4661;"N513MQ";"LGA";"ATL";129;762;16;25;"2013-01-08 16:00:00"
2013;1;8;1621;1628;-7;1718;1735;-17;"EV";4588;"N12924";"EWR";"MHT";41;209;16;28;"2013-01-08 16:00:00"
2013;1;8;1621;1629;-8;1858;1832;26;"EV";4411;"N13989";"EWR";"MEM";161;946;16;29;"2013-01-08 16:00:00"
2013;1;8;1623;1630;-7;1849;1838;11;"DL";2231;"N370NW";"LGA";"DTW";105;502;16;30;"2013-01-08 16:00:00"
2013;1;8;1626;1625;1;1920;1954;-34;"B6";675;"N809JB";"JFK";"LAX";336;2475;16;25;"2013-01-08 16:00:00"
2013;1;8;1627;1359;148;1729;1517;132;"EV";5712;"N826AS";"JFK";"IAD";44;228;13;59;"2013-01-08 13:00:00"
2013;1;8;1628;1630;-2;1804;1807;-3;"EV";4702;"N13965";"EWR";"GSO";75;445;16;30;"2013-01-08 16:00:00"
2013;1;8;1628;1630;-2;1859;1853;6;"DL";1771;"N336NB";"JFK";"DTW";100;509;16;30;"2013-01-08 16:00:00"
2013;1;8;1630;1630;0;2000;2020;-20;"VX";27;"N852VA";"JFK";"SFO";366;2586;16;30;"2013-01-08 16:00:00"
2013;1;8;1630;1640;-10;1859;1850;9;"MQ";4540;"N736MQ";"LGA";"DTW";105;502;16;40;"2013-01-08 16:00:00"
2013;1;8;1630;1635;-5;1750;1816;-26;"UA";1638;"N38451";"EWR";"CLE";64;404;16;35;"2013-01-08 16:00:00"
2013;1;8;1630;1629;1;1951;2005;-14;"UA";1078;"N76254";"EWR";"SAT";244;1569;16;29;"2013-01-08 16:00:00"
2013;1;8;1632;1640;-8;2000;1955;5;"AA";773;"N570AA";"LGA";"DFW";232;1389;16;40;"2013-01-08 16:00:00"
2013;1;8;1632;1635;-3;1941;1945;-4;"WN";891;"N442WN";"EWR";"HOU";224;1411;16;35;"2013-01-08 16:00:00"
2013;1;8;1633;1635;-2;1854;1856;-2;"EV";3805;"N12564";"EWR";"SAV";114;708;16;35;"2013-01-08 16:00:00"
2013;1;8;1633;1635;-2;1944;1952;-8;"B6";139;"N247JB";"JFK";"RSW";173;1074;16;35;"2013-01-08 16:00:00"
2013;1;8;1634;1635;-1;1914;1907;7;"EV";4705;"N14558";"EWR";"ATL";129;746;16;35;"2013-01-08 16:00:00"
2013;1;8;1635;1645;-10;1854;1853;1;"EV";4997;"N755EV";"EWR";"DTW";109;488;16;45;"2013-01-08 16:00:00"
2013;1;8;1635;1645;-10;1842;1906;-24;"9E";4027;"N8944B";"EWR";"CVG";101;569;16;45;"2013-01-08 16:00:00"
2013;1;8;1635;1635;0;1757;1810;-13;"MQ";3695;"N508MQ";"EWR";"ORD";119;719;16;35;"2013-01-08 16:00:00"
2013;1;8;1636;1635;1;1826;1841;-15;"B6";1085;"N283JB";"JFK";"CLT";86;541;16;35;"2013-01-08 16:00:00"
2013;1;8;1638;1629;9;1938;1931;7;"B6";369;"N554JB";"LGA";"PBI";152;1035;16;29;"2013-01-08 16:00:00"
2013;1;8;1640;1616;24;1847;1813;34;"EV";4092;"N16112";"EWR";"DAY";88;533;16;16;"2013-01-08 16:00:00"
2013;1;8;1642;1640;2;1848;1835;13;"WN";372;"N776WN";"LGA";"STL";144;888;16;40;"2013-01-08 16:00:00"
2013;1;8;1643;1640;3;1840;1816;24;"EV";4485;"N19966";"EWR";"RDU";74;416;16;40;"2013-01-08 16:00:00"
2013;1;8;1644;1630;14;1941;1925;16;"UA";1178;"N66057";"EWR";"IAH";208;1400;16;30;"2013-01-08 16:00:00"
2013;1;8;1645;1635;10;1749;1750;-1;"B6";1176;"N316JB";"EWR";"BOS";40;200;16;35;"2013-01-08 16:00:00"
2013;1;8;1645;1645;0;1854;1900;-6;"DL";1473;"N318NB";"LGA";"MEM";152;963;16;45;"2013-01-08 16:00:00"
2013;1;8;1648;1650;-2;1755;1820;-25;"AA";1790;"N3ABAA";"JFK";"BOS";40;187;16;50;"2013-01-08 16:00:00"
2013;1;8;1650;1650;0;1805;1827;-22;"UA";1668;"N24729";"EWR";"ORD";116;719;16;50;"2013-01-08 16:00:00"
2013;1;8;1651;1600;51;2001;1903;58;"B6";985;"N529JB";"LGA";"TPA";152;1010;16;0;"2013-01-08 16:00:00"
2013;1;8;1652;1615;37;1916;1845;31;"WN";161;"N790SW";"EWR";"DEN";239;1605;16;15;"2013-01-08 16:00:00"
2013;1;8;1653;1659;-6;1851;1848;3;"EV";4202;"N13995";"EWR";"STL";151;872;16;59;"2013-01-08 16:00:00"
2013;1;8;1654;1700;-6;1805;1840;-35;"MQ";4323;"N900MQ";"JFK";"ORF";53;290;17;0;"2013-01-08 17:00:00"
2013;1;8;1656;1700;-4;1930;1935;-5;"DL";2042;"N305DQ";"EWR";"ATL";122;746;17;0;"2013-01-08 17:00:00"
2013;1;8;1656;1700;-4;1801;1813;-12;"US";2136;"N965UW";"LGA";"BOS";38;184;17;0;"2013-01-08 17:00:00"
2013;1;8;1659;1700;-1;2000;2006;-6;"B6";509;"N709JB";"EWR";"FLL";150;1065;17;0;"2013-01-08 17:00:00"
2013;1;8;1659;1655;4;1959;2015;-16;"B6";359;"N632JB";"JFK";"BUR";345;2465;16;55;"2013-01-08 16:00:00"
2013;1;8;1659;1700;-1;2021;2049;-28;"DL";31;"N721TW";"JFK";"SFO";361;2586;17;0;"2013-01-08 17:00:00"
2013;1;8;1659;1705;-6;1756;1830;-34;"MQ";4410;"N856MQ";"JFK";"DCA";43;213;17;5;"2013-01-08 17:00:00"
2013;1;8;1659;1700;-1;1825;1839;-14;"UA";689;"N837UA";"LGA";"ORD";119;733;17;0;"2013-01-08 17:00:00"
2013;1;8;1659;1700;-1;1821;1817;4;"US";2183;"N762US";"LGA";"DCA";48;214;17;0;"2013-01-08 17:00:00"
2013;1;8;1700;1700;0;1942;1955;-13;"AA";257;"N3JAAA";"JFK";"LAS";322;2248;17;0;"2013-01-08 17:00:00"
2013;1;8;1700;1700;0;2038;2036;2;"DL";127;"N704X";"JFK";"LAX";338;2475;17;0;"2013-01-08 17:00:00"
2013;1;8;1700;1700;0;2140;2204;-24;"DL";329;"N3760C";"JFK";"SJU";190;1598;17;0;"2013-01-08 17:00:00"
2013;1;8;1700;1650;10;1931;1938;-7;"UA";1580;"N24211";"EWR";"LAS";308;2227;16;50;"2013-01-08 16:00:00"
2013;1;8;1700;1659;1;1956;2015;-19;"UA";250;"N846UA";"EWR";"LAX";327;2454;16;59;"2013-01-08 16:00:00"
2013;1;8;1701;1705;-4;2009;2010;-1;"AA";1905;"N512AA";"EWR";"DFW";220;1372;17;5;"2013-01-08 17:00:00"
2013;1;8;1701;1705;-4;1859;1905;-6;"WN";440;"N473WN";"EWR";"STL";146;872;17;5;"2013-01-08 17:00:00"
2013;1;8;1704;1705;-1;1947;2008;-21;"B6";143;"N807JB";"JFK";"PBI";145;1028;17;5;"2013-01-08 17:00:00"
2013;1;8;1704;1705;-1;2036;2013;23;"UA";990;"N456UA";"LGA";"IAH";231;1416;17;5;"2013-01-08 17:00:00"
2013;1;8;1704;1710;-6;1910;1912;-2;"US";894;"N197UW";"LGA";"CLT";86;544;17;10;"2013-01-08 17:00:00"
2013;1;8;1705;1700;5;1949;1950;-1;"AA";575;"N5EBAA";"JFK";"EGE";262;1747;17;0;"2013-01-08 17:00:00"
2013;1;8;1707;1715;-8;2018;2019;-1;"DL";1585;"N919DL";"LGA";"MCO";145;950;17;15;"2013-01-08 17:00:00"
2013;1;8;1708;1710;-2;1808;1820;-12;"EV";4316;"N12567";"EWR";"BWI";33;169;17;10;"2013-01-08 17:00:00"
2013;1;8;1708;1710;-2;2050;2015;35;"AA";695;"N3GTAA";"JFK";"AUS";260;1521;17;10;"2013-01-08 17:00:00"
2013;1;8;1711;1700;11;2020;1943;37;"DL";1499;"N652DL";"LGA";"ATL";131;762;17;0;"2013-01-08 17:00:00"
2013;1;8;1712;1719;-7;1929;1945;-16;"UA";446;"N506UA";"LGA";"DEN";226;1620;17;19;"2013-01-08 17:00:00"
2013;1;8;1713;1720;-7;1838;1910;-32;"AA";345;"N491AA";"LGA";"ORD";117;733;17;20;"2013-01-08 17:00:00"
2013;1;8;1713;1720;-7;2047;2033;14;"DL";1779;"N331NW";"LGA";"FLL";159;1076;17;20;"2013-01-08 17:00:00"
2013;1;8;1713;1720;-7;1902;1905;-3;"MQ";4479;"N723MQ";"LGA";"RDU";78;431;17;20;"2013-01-08 17:00:00"
2013;1;8;1715;1600;75;2024;1915;69;"AA";565;"N3BNAA";"JFK";"DFW";217;1391;16;0;"2013-01-08 16:00:00"
2013;1;8;1715;1517;118;2005;1816;109;"B6";537;"N630JB";"EWR";"TPA";147;997;15;17;"2013-01-08 15:00:00"
2013;1;8;1715;1700;15;1818;1824;-6;"UA";1064;"N35204";"EWR";"BOS";42;200;17;0;"2013-01-08 17:00:00"
2013;1;8;1716;1645;31;2018;2005;13;"AA";181;"N336AA";"JFK";"LAX";342;2475;16;45;"2013-01-08 16:00:00"
2013;1;8;1718;1725;-7;1919;1933;-14;"EV";4301;"N15986";"EWR";"CVG";103;569;17;25;"2013-01-08 17:00:00"
2013;1;8;1718;1720;-2;1900;1915;-15;"AA";1351;"N3ALAA";"JFK";"ORD";130;740;17;20;"2013-01-08 17:00:00"
2013;1;8;1718;1706;12;1830;1834;-4;"B6";36;"N658JB";"JFK";"ROC";51;264;17;6;"2013-01-08 17:00:00"
2013;1;8;1720;1720;0;2023;2040;-17;"AA";1999;"N5CBAA";"EWR";"MIA";150;1085;17;20;"2013-01-08 17:00:00"
2013;1;8;1721;1725;-4;2041;2050;-9;"UA";512;"N517UA";"JFK";"SFO";358;2586;17;25;"2013-01-08 17:00:00"
2013;1;8;1722;1710;12;2043;2036;7;"UA";1418;"N48127";"EWR";"SFO";354;2565;17;10;"2013-01-08 17:00:00"
2013;1;8;1723;1729;-6;2034;2046;-12;"DL";1185;"N3740C";"EWR";"SLC";284;1969;17;29;"2013-01-08 17:00:00"
2013;1;8;1723;1725;-2;1856;1855;1;"MQ";4255;"N680MQ";"JFK";"BNA";132;765;17;25;"2013-01-08 17:00:00"
2013;1;8;1724;1725;-1;2032;2040;-8;"AA";145;"N3HBAA";"JFK";"SAN";338;2446;17;25;"2013-01-08 17:00:00"
2013;1;8;1724;1725;-1;2008;2017;-9;"UA";1109;"N19136";"EWR";"MCO";137;937;17;25;"2013-01-08 17:00:00"
2013;1;8;1726;1730;-4;2006;1957;9;"F9";837;"N213FR";"LGA";"DEN";244;1620;17;30;"2013-01-08 17:00:00"
2013;1;8;1726;1725;1;2050;2023;27;"UA";1134;"N21108";"EWR";"IAH";227;1400;17;25;"2013-01-08 17:00:00"
2013;1;8;1726;1727;-1;2053;2049;4;"UA";1593;"N11206";"EWR";"PDX";360;2434;17;27;"2013-01-08 17:00:00"
2013;1;8;1728;1505;143;1843;1637;126;"9E";3393;"N917XJ";"JFK";"DCA";44;213;15;5;"2013-01-08 15:00:00"
2013;1;8;1729;1729;0;1845;1902;-17;"EV";4480;"N11140";"EWR";"PIT";56;319;17;29;"2013-01-08 17:00:00"
2013;1;8;1730;1735;-5;1900;1925;-25;"WN";408;"N780SW";"LGA";"BNA";127;764;17;35;"2013-01-08 17:00:00"
2013;1;8;1730;1729;1;2031;2022;9;"UA";1403;"N73251";"EWR";"TPA";153;997;17;29;"2013-01-08 17:00:00"
2013;1;8;1730;1730;0;1915;1923;-8;"US";449;"N653AW";"EWR";"CLT";83;529;17;30;"2013-01-08 17:00:00"
2013;1;8;1732;1730;2;2017;2004;13;"FL";623;"N267AT";"LGA";"ATL";129;762;17;30;"2013-01-08 17:00:00"
2013;1;8;1733;1655;38;2042;2035;7;"VX";413;"N627VA";"JFK";"LAX";345;2475;16;55;"2013-01-08 16:00:00"
2013;1;8;1734;1745;-11;2020;2020;0;"MQ";4413;"N722MQ";"LGA";"XNA";197;1147;17;45;"2013-01-08 17:00:00"
2013;1;8;1735;1730;5;2051;2050;1;"AA";543;"N385AA";"JFK";"MIA";154;1089;17;30;"2013-01-08 17:00:00"
2013;1;8;1737;1727;10;2108;2040;28;"UA";1562;"N17229";"EWR";"SEA";365;2402;17;27;"2013-01-08 17:00:00"
2013;1;8;1740;1730;10;1853;1855;-2;"WN";216;"N211WN";"EWR";"MDW";112;711;17;30;"2013-01-08 17:00:00"
2013;1;8;1743;1745;-2;2034;2042;-8;"B6";547;"N566JB";"EWR";"PBI";149;1023;17;45;"2013-01-08 17:00:00"
2013;1;8;1744;1745;-1;2105;2117;-12;"DL";1394;"N3764D";"JFK";"PDX";345;2454;17;45;"2013-01-08 17:00:00"
2013;1;8;1744;1745;-1;1951;1953;-2;"DL";2331;"N976DL";"LGA";"DTW";83;502;17;45;"2013-01-08 17:00:00"
2013;1;8;1745;1730;15;1942;1936;6;"EV";4382;"N13979";"EWR";"DTW";86;488;17;30;"2013-01-08 17:00:00"
2013;1;8;1745;1745;0;2110;2120;-10;"AA";177;"N338AA";"JFK";"SFO";361;2586;17;45;"2013-01-08 17:00:00"
2013;1;8;1750;1703;47;1911;1810;61;"EV";4373;"N12996";"EWR";"DCA";51;199;17;3;"2013-01-08 17:00:00"
2013;1;8;1750;1750;0;2054;2102;-8;"UA";1228;"N15712";"EWR";"SAN";348;2425;17;50;"2013-01-08 17:00:00"
2013;1;8;1752;1753;-1;2105;2105;0;"UA";535;"N555UA";"JFK";"LAX";349;2475;17;53;"2013-01-08 17:00:00"
2013;1;8;1753;1800;-7;1909;1913;-4;"US";2185;"N712US";"LGA";"DCA";48;214;18;0;"2013-01-08 18:00:00"
2013;1;8;1754;1715;39;2117;2040;37;"DL";503;"N3763D";"JFK";"SAN";340;2446;17;15;"2013-01-08 17:00:00"
2013;1;8;1754;1800;-6;2051;2043;8;"DL";1047;"N633DL";"LGA";"ATL";125;762;18;0;"2013-01-08 18:00:00"
2013;1;8;1755;1755;0;2048;2053;-5;"B6";391;"N595JB";"LGA";"MCO";141;950;17;55;"2013-01-08 17:00:00"
2013;1;8;1756;1759;-3;2033;2014;19;"EV";4397;"N14204";"EWR";"MCI";186;1092;17;59;"2013-01-08 17:00:00"
2013;1;8;1756;1755;1;2107;2109;-2;"B6";989;"N639JB";"JFK";"FLL";154;1069;17;55;"2013-01-08 17:00:00"
2013;1;8;1756;1800;-4;1913;1939;-26;"UA";691;"N484UA";"LGA";"ORD";116;733;18;0;"2013-01-08 18:00:00"
2013;1;8;1757;1708;49;2053;2023;30;"B6";15;"N178JB";"JFK";"FLL";160;1069;17;8;"2013-01-08 17:00:00"
2013;1;8;1757;1800;-3;2037;2058;-21;"B6";9;"N503JB";"JFK";"MCO";139;944;18;0;"2013-01-08 18:00:00"
2013;1;8;1757;1800;-3;1911;1913;-2;"US";2138;"N947UW";"LGA";"BOS";41;184;18;0;"2013-01-08 18:00:00"
2013;1;8;1758;1800;-2;1917;1915;2;"B6";1016;"N317JB";"JFK";"BOS";40;187;18;0;"2013-01-08 18:00:00"
2013;1;8;1758;1805;-7;1948;1955;-7;"MQ";4626;"N544MQ";"LGA";"CMH";78;479;18;5;"2013-01-08 18:00:00"
2013;1;8;1758;1758;0;1917;1935;-18;"UA";326;"N478UA";"EWR";"ORD";121;719;17;58;"2013-01-08 17:00:00"
2013;1;8;1759;1800;-1;1947;2006;-19;"US";373;"N604AW";"JFK";"CLT";86;541;18;0;"2013-01-08 18:00:00"
2013;1;8;1803;1722;41;1925;1844;41;"EV";4300;"N11565";"EWR";"RIC";56;277;17;22;"2013-01-08 17:00:00"
2013;1;8;1805;1810;-5;2126;2147;-21;"UA";979;"N546UA";"EWR";"PHX";302;2133;18;10;"2013-01-08 18:00:00"
2013;1;8;1806;1750;16;1913;1908;5;"B6";1307;"N274JB";"JFK";"IAD";44;228;17;50;"2013-01-08 17:00:00"
2013;1;8;1806;1807;-1;2117;2128;-11;"B6";217;"N569JB";"JFK";"LGB";338;2465;18;7;"2013-01-08 18:00:00"
2013;1;8;1808;1810;-2;2139;2130;9;"AA";1611;"N3CKAA";"LGA";"MIA";157;1096;18;10;"2013-01-08 18:00:00"
2013;1;8;1809;1735;34;1949;1922;27;"B6";1111;"N348JB";"JFK";"RDU";78;427;17;35;"2013-01-08 17:00:00"
2013;1;8;1809;1810;-1;1936;1945;-9;"MQ";4484;"N713MQ";"LGA";"BNA";116;764;18;10;"2013-01-08 18:00:00"
2013;1;8;1809;1810;-1;2040;2104;-24;"UA";477;"N446UA";"EWR";"LAS";308;2227;18;10;"2013-01-08 18:00:00"
2013;1;8;1810;1815;-5;1930;1958;-28;"9E";4019;"N8458A";"JFK";"RIC";49;288;18;15;"2013-01-08 18:00:00"
2013;1;8;1810;1815;-5;1915;1952;-37;"9E";4277;"N8516C";"JFK";"ORF";50;290;18;15;"2013-01-08 18:00:00"
2013;1;8;1810;1815;-5;2021;2026;-5;"DL";2019;"N348NW";"LGA";"MSP";153;1020;18;15;"2013-01-08 18:00:00"
2013;1;8;1811;1819;-8;1929;1932;-3;"EV";4520;"N14125";"EWR";"PWM";49;284;18;19;"2013-01-08 18:00:00"
2013;1;8;1811;1815;-4;2038;2050;-12;"DL";926;"N371DA";"EWR";"ATL";119;746;18;15;"2013-01-08 18:00:00"
2013;1;8;1811;1808;3;2100;2106;-6;"UA";1269;"N14242";"EWR";"PBI";149;1023;18;8;"2013-01-08 18:00:00"
2013;1;8;1813;1808;5;1946;1949;-3;"UA";1053;"N39728";"EWR";"CLE";69;404;18;8;"2013-01-08 18:00:00"
2013;1;8;1815;1820;-5;1948;2005;-17;"AA";353;"N3DCAA";"LGA";"ORD";119;733;18;20;"2013-01-08 18:00:00"
2013;1;8;1818;1805;13;1936;1935;1;"WN";389;"N409WN";"LGA";"MDW";112;725;18;5;"2013-01-08 18:00:00"
2013;1;8;1818;1825;-7;1945;1935;10;"US";1860;"N747UW";"LGA";"PHL";44;96;18;25;"2013-01-08 18:00:00"
2013;1;8;1819;1810;9;2039;2037;2;"9E";3542;"N931XJ";"JFK";"MSP";165;1029;18;10;"2013-01-08 18:00:00"
2013;1;8;1819;1820;-1;2126;2150;-24;"AA";119;"N3HXAA";"EWR";"LAX";342;2454;18;20;"2013-01-08 18:00:00"
2013;1;8;1819;1819;0;2121;2138;-17;"UA";593;"N830UA";"EWR";"SNA";334;2434;18;19;"2013-01-08 18:00:00"
2013;1;8;1820;1835;-15;2058;2128;-30;"B6";527;"N712JB";"EWR";"MCO";133;937;18;35;"2013-01-08 18:00:00"
2013;1;8;1820;1820;0;2110;2115;-5;"B6";711;"N618JB";"JFK";"LAS";316;2248;18;20;"2013-01-08 18:00:00"
2013;1;8;1822;1800;22;2137;2104;33;"UA";1139;"N76288";"EWR";"DFW";228;1372;18;0;"2013-01-08 18:00:00"
2013;1;8;1824;1800;24;1924;1910;14;"WN";808;"N775SW";"EWR";"BWI";34;169;18;0;"2013-01-08 18:00:00"
2013;1;8;1825;1830;-5;1958;2015;-17;"MQ";4674;"N503MQ";"LGA";"CLE";69;419;18;30;"2013-01-08 18:00:00"
2013;1;8;1826;1830;-4;2207;2202;5;"UA";272;"N505UA";"JFK";"SFO";356;2586;18;30;"2013-01-08 18:00:00"
2013;1;8;1826;1827;-1;2046;2049;-3;"UA";612;"N453UA";"EWR";"DEN";231;1605;18;27;"2013-01-08 18:00:00"
2013;1;8;1829;1815;14;2040;2037;3;"9E";3424;"N929XJ";"JFK";"DTW";91;509;18;15;"2013-01-08 18:00:00"
2013;1;8;1829;1830;-1;2201;2205;-4;"AA";269;"N3BKAA";"JFK";"SEA";359;2422;18;30;"2013-01-08 18:00:00"
2013;1;8;1830;1830;0;2149;2148;1;"UA";1165;"N27239";"EWR";"LAX";325;2454;18;30;"2013-01-08 18:00:00"
2013;1;8;1830;1815;15;1941;1939;2;"UA";1703;"N73256";"EWR";"BOS";42;200;18;15;"2013-01-08 18:00:00"
2013;1;8;1831;1810;21;2139;2119;20;"UA";371;"N439UA";"EWR";"FLL";164;1065;18;10;"2013-01-08 18:00:00"
2013;1;8;1834;1840;-6;2039;2049;-10;"DL";2131;"N349NW";"LGA";"DTW";86;502;18;40;"2013-01-08 18:00:00"
2013;1;8;1835;1835;0;2226;2212;14;"DL";1643;"N3768";"JFK";"SEA";367;2422;18;35;"2013-01-08 18:00:00"
2013;1;8;1835;1840;-5;2026;2020;6;"MQ";3730;"N510MQ";"EWR";"ORD";123;719;18;40;"2013-01-08 18:00:00"
2013;1;8;1835;1845;-10;2017;2030;-13;"MQ";4517;"N719MQ";"LGA";"CRW";74;444;18;45;"2013-01-08 18:00:00"
2013;1;8;1838;1845;-7;2056;2137;-41;"9E";3369;"N924XJ";"JFK";"MSY";182;1182;18;45;"2013-01-08 18:00:00"
2013;1;8;1839;1734;65;1950;1854;56;"B6";74;"N779JB";"JFK";"BTV";44;266;17;34;"2013-01-08 17:00:00"
2013;1;8;1841;1845;-4;2046;2050;-4;"EV";4227;"N13958";"EWR";"GRR";96;605;18;45;"2013-01-08 18:00:00"
2013;1;8;1841;1855;-14;2058;2100;-2;"MQ";4649;"N501MQ";"LGA";"MSP";173;1020;18;55;"2013-01-08 18:00:00"
2013;1;8;1843;1846;-3;2005;2019;-14;"B6";130;"N267JB";"JFK";"BUF";59;301;18;46;"2013-01-08 18:00:00"
2013;1;8;1843;1855;-12;2142;2142;0;"DL";951;"N1611B";"JFK";"ATL";126;760;18;55;"2013-01-08 18:00:00"
2013;1;8;1843;1835;8;1940;1950;-10;"MQ";3944;"N620MQ";"JFK";"BWI";43;184;18;35;"2013-01-08 18:00:00"
2013;1;8;1844;1815;29;2159;2130;29;"AS";7;"N407AS";"EWR";"SEA";346;2402;18;15;"2013-01-08 18:00:00"
2013;1;8;1844;1845;-1;2203;2221;-18;"DL";2190;"N373NW";"JFK";"MIA";162;1089;18;45;"2013-01-08 18:00:00"
2013;1;8;1847;1850;-3;2117;2212;-55;"DL";2159;"N386DA";"JFK";"MCO";132;944;18;50;"2013-01-08 18:00:00"
2013;1;8;1850;1900;-10;1954;2012;-18;"US";2140;"N944UW";"LGA";"BOS";40;184;19;0;"2013-01-08 19:00:00"
2013;1;8;1851;1858;-7;2044;2055;-11;"EV";5038;"N720EV";"LGA";"BHM";138;866;18;58;"2013-01-08 18:00:00"
