"year";"month";"day";"dep_time";"sched_dep_time";"dep_delay";"arr_time";"sched_arr_time";"arr_delay";"carrier";"flight";"tailnum";"origin";"dest";"air_time";"distance";"hour";"minute";"time_hour"
2013;1;1;933;935;-2;1120;1105;15;"WN";3895;"N487WN";"LGA";"MDW";145;725;9;35;"2013-01-01 09:00:00"
2013;1;1;936;940;-4;1235;1251;-16;"DL";2137;"N975DL";"LGA";"TPA";159;1010;9;40;"2013-01-01 09:00:00"
2013;1;1;936;945;-9;1257;1309;-12;"DL";1903;"N900DE";"LGA";"SRQ";169;1047;9;45;"2013-01-01 09:00:00"
2013;1;1;937;940;-3;1238;1235;3;"B6";361;"N615JB";"LGA";"PBI";154;1035;9;40;"2013-01-01 09:00:00"
2013;1;1;937;940;-3;1127;1120;7;"WN";1807;"N729SW";"LGA";"MKE";143;738;9;40;"2013-01-01 09:00:00"
2013;1;1;940;945;-5;1119;1130;-11;"AA";319;"N4WJAA";"LGA";"ORD";133;733;9;45;"2013-01-01 09:00:00"
2013;1;1;940;955;-15;1226;1220;6;"MQ";4654;"N525MQ";"LGA";"ATL";129;762;9;55;"2013-01-01 09:00:00"
2013;1;1;941;945;-4;1300;1258;2;"B6";679;"N806JB";"JFK";"LAX";352;2475;9;45;"2013-01-01 09:00:00"
2013;1;1;946;959;-13;1146;1202;-16;"EV";4175;"N15912";"EWR";"AVL";105;583;9;59;"2013-01-01 09:00:00"
2013;1;1;947;953;-6;1053;1110;-17;"B6";600;"N306JB";"JFK";"PWM";47;273;9;53;"2013-01-01 09:00:00"
2013;1;1;950;954;-4;1155;1142;13;"EV";4681;"N12567";"EWR";"STL";170;872;9;54;"2013-01-01 09:00:00"
2013;1;1;953;959;-6;1141;1129;12;"MQ";4670;"N6EAMQ";"LGA";"BNA";144;764;9;59;"2013-01-01 09:00:00"
2013;1;1;953;921;32;1320;1241;39;"UA";222;"N586UA";"EWR";"LAX";346;2454;9;21;"2013-01-01 09:00:00"
2013;1;1;955;1000;-5;1336;1325;11;"US";75;"N642AW";"EWR";"PHX";324;2133;10;0;"2013-01-01 10:00:00"
2013;1;1;956;1000;-4;1241;1241;0;"DL";1847;"N956DL";"LGA";"ATL";129;762;10;0;"2013-01-01 10:00:00"
2013;1;1;957;733;144;1056;853;123;"UA";856;"N534UA";"EWR";"BOS";37;200;7;33;"2013-01-01 07:00:00"
2013;1;1;959;1002;-3;1313;1319;-6;"DL";2379;"N965DL";"LGA";"FLL";151;1076;10;2;"2013-01-01 10:00:00"
2013;1;1;959;1000;-1;1151;1206;-15;"US";1177;"N765US";"LGA";"CLT";90;544;10;0;"2013-01-01 10:00:00"
2013;1;1;1003;1010;-7;1255;1320;-25;"B6";503;"N565JB";"EWR";"FLL";152;1065;10;10;"2013-01-01 10:00:00"
2013;1;1;1003;959;4;1408;1329;39;"US";196;"N541UW";"JFK";"PHX";342;2153;9;59;"2013-01-01 09:00:00"
2013;1;1;1005;1000;5;1239;1234;5;"UA";1625;"N81449";"EWR";"DEN";254;1605;10;0;"2013-01-01 10:00:00"
2013;1;1;1007;1010;-3;1147;1140;7;"MQ";3795;"N503MQ";"EWR";"ORD";131;719;10;10;"2013-01-01 10:00:00"
2013;1;1;1009;1015;-6;1219;1229;-10;"DL";2319;"N933DL";"LGA";"MSP";160;1020;10;15;"2013-01-01 10:00:00"
2013;1;1;1010;1015;-5;1204;1210;-6;"US";1103;"N162UW";"EWR";"CLT";90;529;10;15;"2013-01-01 10:00:00"
2013;1;1;1010;1015;-5;1225;1214;11;"US";1441;"N712US";"JFK";"CLT";97;541;10;15;"2013-01-01 10:00:00"
2013;1;1;1011;1001;10;1133;1128;5;"EV";5736;"N820AS";"LGA";"IAD";59;229;10;1;"2013-01-01 10:00:00"
2013;1;1;1011;1015;-4;1246;1307;-21;"DL";1529;"N399DA";"JFK";"LAS";320;2248;10;15;"2013-01-01 10:00:00"
2013;1;1;1021;1023;-2;1254;1252;2;"FL";347;"N942AT";"LGA";"ATL";129;762;10;23;"2013-01-01 10:00:00"
2013;1;1;1024;1029;-5;1140;1150;-10;"EV";4709;"N14905";"EWR";"BUF";59;282;10;29;"2013-01-01 10:00:00"
2013;1;1;1024;1030;-6;1204;1215;-11;"MQ";4471;"N719MQ";"LGA";"RDU";78;431;10;30;"2013-01-01 10:00:00"
2013;1;1;1025;1020;5;1356;1330;26;"AA";731;"N3FXAA";"LGA";"DFW";247;1389;10;20;"2013-01-01 10:00:00"
2013;1;1;1025;951;34;1258;1302;-4;"UA";501;"N437UA";"EWR";"MCO";137;937;9;51;"2013-01-01 09:00:00"
2013;1;1;1026;1030;-4;1351;1340;11;"AA";19;"N328AA";"JFK";"LAX";356;2475;10;30;"2013-01-01 10:00:00"
2013;1;1;1028;1026;2;1350;1339;11;"UA";1004;"N76508";"LGA";"IAH";237;1416;10;26;"2013-01-01 10:00:00"
2013;1;1;1029;1030;-1;1427;1355;32;"AA";179;"N325AA";"JFK";"SFO";389;2586;10;30;"2013-01-01 10:00:00"
2013;1;1;1030;1035;-5;1229;1246;-17;"EV";4277;"N11189";"EWR";"CHS";100;628;10;35;"2013-01-01 10:00:00"
2013;1;1;1031;1030;1;1353;1415;-22;"VX";23;"N625VA";"JFK";"SFO";363;2586;10;30;"2013-01-01 10:00:00"
2013;1;1;1031;1030;1;1323;1334;-11;"UA";1294;"N77258";"EWR";"FLL";157;1065;10;30;"2013-01-01 10:00:00"
2013;1;1;1032;1035;-3;1305;1250;15;"EV";4180;"N13955";"EWR";"IND";135;645;10;35;"2013-01-01 10:00:00"
2013;1;1;1033;1017;16;1130;1136;-6;"UA";779;"N849UA";"EWR";"BOS";42;200;10;17;"2013-01-01 10:00:00"
2013;1;1;1037;1030;7;1221;1210;11;"AA";321;"N581AA";"LGA";"ORD";133;733;10;30;"2013-01-01 10:00:00"
2013;1;1;1038;1030;8;1223;1202;21;"UA";985;"N423UA";"EWR";"ORD";149;719;10;30;"2013-01-01 10:00:00"
2013;1;1;1042;1040;2;1325;1326;-1;"B6";31;"N529JB";"JFK";"MCO";142;944;10;40;"2013-01-01 10:00:00"
2013;1;1;1044;1045;-1;1231;1212;19;"EV";4322;"N15555";"EWR";"MKE";151;725;10;45;"2013-01-01 10:00:00"
2013;1;1;1044;1045;-1;1352;1351;1;"UA";455;"N667UA";"EWR";"IAH";229;1400;10;45;"2013-01-01 10:00:00"
2013;1;1;1044;1041;3;1339;1350;-11;"UA";1060;"N76503";"EWR";"RSW";157;1068;10;41;"2013-01-01 10:00:00"
2013;1;1;1047;1055;-8;1359;1405;-6;"AA";739;"N3AVAA";"LGA";"DFW";230;1389;10;55;"2013-01-01 10:00:00"
2013;1;1;1047;1050;-3;1401;1410;-9;"DL";1275;"N3748Y";"JFK";"SLC";295;1990;10;50;"2013-01-01 10:00:00"
2013;1;1;1048;1050;-2;1302;1250;12;"MQ";4589;"N537MQ";"LGA";"DTW";112;502;10;50;"2013-01-01 10:00:00"
2013;1;1;1053;1050;3;1402;1358;4;"B6";373;"N520JB";"LGA";"FLL";165;1076;10;50;"2013-01-01 10:00:00"
2013;1;1;1054;1059;-5;1326;1339;-13;"DL";1647;"N920DE";"LGA";"ATL";129;762;10;59;"2013-01-01 10:00:00"
2013;1;1;1056;1059;-3;1203;1209;-6;"EV";4479;"N11544";"EWR";"PWM";51;284;10;59;"2013-01-01 10:00:00"
2013;1;1;1056;1100;-4;1407;1413;-6;"DL";2185;"N917DL";"LGA";"TPA";158;1010;11;0;"2013-01-01 11:00:00"
2013;1;1;1058;1100;-2;1210;1216;-6;"US";2171;"N951UW";"LGA";"DCA";50;214;11;0;"2013-01-01 11:00:00"
2013;1;1;1059;1100;-1;1201;1215;-14;"WN";321;"N505SW";"LGA";"BWI";43;185;11;0;"2013-01-01 11:00:00"
2013;1;1;1059;1100;-1;1210;1215;-5;"MQ";3792;"N509MQ";"JFK";"DCA";50;213;11;0;"2013-01-01 11:00:00"
2013;1;1;1059;1053;6;1342;1351;-9;"UA";369;"N451UA";"EWR";"LAS";325;2227;10;53;"2013-01-01 10:00:00"
2013;1;1;1101;1043;18;1345;1332;13;"B6";545;"N630JB";"EWR";"PBI";145;1023;10;43;"2013-01-01 10:00:00"
2013;1;1;1103;1100;3;1410;1421;-11;"DL";2071;"N339NW";"LGA";"MIA";155;1096;11;0;"2013-01-01 11:00:00"
2013;1;1;1105;1047;18;1428;1405;23;"UA";688;"N521UA";"EWR";"SFO";356;2565;10;47;"2013-01-01 10:00:00"
2013;1;1;1107;1115;-8;1305;1310;-5;"MQ";4485;"N730MQ";"LGA";"CMH";95;479;11;15;"2013-01-01 11:00:00"
2013;1;1;1109;1115;-6;1402;1425;-23;"AA";2099;"N3GSAA";"LGA";"MIA";157;1096;11;15;"2013-01-01 11:00:00"
2013;1;1;1111;1115;-4;1222;1226;-4;"B6";24;"N279JB";"JFK";"BTV";52;266;11;15;"2013-01-01 11:00:00"
2013;1;1;1112;1100;12;1440;1438;2;"UA";285;"N517UA";"JFK";"SFO";364;2586;11;0;"2013-01-01 11:00:00"
2013;1;1;1113;1115;-2;1318;1315;3;"DL";1031;"N320NB";"LGA";"DTW";104;502;11;15;"2013-01-01 11:00:00"
2013;1;1;1114;900;134;1447;1222;145;"UA";1086;"N76502";"LGA";"IAH";248;1416;9;0;"2013-01-01 09:00:00"
2013;1;1;1120;944;96;1331;1213;78;"EV";4495;"N16561";"EWR";"SAV";117;708;9;44;"2013-01-01 09:00:00"
2013;1;1;1120;1125;-5;1330;1325;5;"WN";1057;"N469WN";"LGA";"STL";176;888;11;25;"2013-01-01 11:00:00"
2013;1;1;1123;1110;13;1410;1336;34;"UA";405;"N587UA";"LGA";"DEN";256;1620;11;10;"2013-01-01 11:00:00"
2013;1;1;1124;1100;24;1435;1431;4;"B6";641;"N590JB";"JFK";"SFO";349;2586;11;0;"2013-01-01 11:00:00"
2013;1;1;1124;1125;-1;1445;1445;0;"DL";1171;"N376NW";"LGA";"RSW";169;1080;11;25;"2013-01-01 11:00:00"
2013;1;1;1125;1130;-5;1325;1332;-7;"US";1085;"N169UW";"LGA";"CLT";94;544;11;30;"2013-01-01 11:00:00"
2013;1;1;1127;1129;-2;1303;1309;-6;"EV";4294;"N14180";"EWR";"RDU";73;416;11;29;"2013-01-01 11:00:00"
2013;1;1;1127;1130;-3;1504;1448;16;"UA";703;"N518UA";"JFK";"LAX";357;2475;11;30;"2013-01-01 11:00:00"
2013;1;1;1127;1129;-2;1421;1425;-4;"UA";1143;"N14118";"EWR";"PBI";156;1023;11;29;"2013-01-01 11:00:00"
2013;1;1;1128;1129;-1;1422;1437;-15;"UA";987;"N496UA";"EWR";"TPA";156;997;11;29;"2013-01-01 11:00:00"
2013;1;1;1130;1125;5;1301;1305;-4;"AA";327;"N3DEAA";"LGA";"ORD";127;733;11;25;"2013-01-01 11:00:00"
2013;1;1;1130;1131;-1;1345;1342;3;"DL";2219;"N343NB";"LGA";"MSP";166;1020;11;31;"2013-01-01 11:00:00"
2013;1;1;1132;1135;-3;1324;1330;-6;"MQ";4553;"N856MQ";"LGA";"CLE";89;419;11;35;"2013-01-01 11:00:00"
2013;1;1;1133;1129;4;1440;1437;3;"B6";133;"N652JB";"JFK";"RSW";168;1074;11;29;"2013-01-01 11:00:00"
2013;1;1;1133;1130;3;1448;1450;-2;"VX";409;"N839VA";"JFK";"LAX";347;2475;11;30;"2013-01-01 11:00:00"
2013;1;1;1135;1140;-5;1429;1445;-16;"AA";1623;"N3EYAA";"EWR";"MIA";156;1085;11;40;"2013-01-01 11:00:00"
2013;1;1;1137;1140;-3;1445;1451;-6;"DL";2175;"N999DN";"LGA";"PBI";153;1035;11;40;"2013-01-01 11:00:00"
2013;1;1;1143;1145;-2;1512;1507;5;"UA";1010;"N39726";"EWR";"SNA";371;2434;11;45;"2013-01-01 11:00:00"
2013;1;1;1144;1145;-1;1422;1411;11;"EV";4876;"N695CA";"EWR";"ATL";126;746;11;45;"2013-01-01 11:00:00"
2013;1;1;1147;1155;-8;1335;1327;8;"FL";353;"N932AT";"LGA";"CAK";82;397;11;55;"2013-01-01 11:00:00"
2013;1;1;1150;1156;-6;1302;1314;-12;"EV";4693;"N21144";"EWR";"SYR";46;195;11;56;"2013-01-01 11:00:00"
2013;1;1;1153;1159;-6;1350;1341;9;"EV";4275;"N29917";"EWR";"CMH";95;463;11;59;"2013-01-01 11:00:00"
2013;1;1;1153;1123;30;1454;1425;29;"B6";1;"N552JB";"JFK";"FLL";167;1069;11;23;"2013-01-01 11:00:00"
2013;1;1;1153;1200;-7;1450;1529;-39;"DL";863;"N712TW";"JFK";"LAX";330;2475;12;0;"2013-01-01 12:00:00"
2013;1;1;1154;1200;-6;1253;1306;-13;"B6";1174;"N206JB";"EWR";"BOS";40;200;12;0;"2013-01-01 12:00:00"
2013;1;1;1154;1200;-6;1452;1430;22;"MQ";4658;"N8EGMQ";"LGA";"ATL";141;762;12;0;"2013-01-01 12:00:00"
2013;1;1;1155;1200;-5;1517;1510;7;"AA";3;"N322AA";"JFK";"LAX";353;2475;12;0;"2013-01-01 12:00:00"
2013;1;1;1155;1200;-5;1507;1519;-12;"DL";1443;"N969DL";"LGA";"FLL";160;1076;12;0;"2013-01-01 12:00:00"
2013;1;1;1155;1200;-5;1441;1440;1;"DL";1947;"N904DL";"LGA";"ATL";133;762;12;0;"2013-01-01 12:00:00"
2013;1;1;1155;1200;-5;1312;1315;-3;"MQ";4425;"N846MQ";"JFK";"DCA";57;213;12;0;"2013-01-01 12:00:00"
2013;1;1;1157;1158;-1;1310;1315;-5;"EV";4511;"N16546";"EWR";"ROC";50;246;11;58;"2013-01-01 11:00:00"
2013;1;1;1157;1205;-8;1342;1345;-3;"MQ";4431;"N723MQ";"LGA";"RDU";80;431;12;5;"2013-01-01 12:00:00"
2013;1;1;1157;1200;-3;1452;1456;-4;"UA";1197;"N13113";"EWR";"MCO";151;937;12;0;"2013-01-01 12:00:00"
2013;1;1;1158;1205;-7;1530;1520;10;"AA";743;"N426AA";"LGA";"DFW";248;1389;12;5;"2013-01-01 12:00:00"
2013;1;1;1158;1200;-2;1256;1300;-4;"WN";1568;"N783SW";"EWR";"BWI";38;169;12;0;"2013-01-01 12:00:00"
2013;1;1;1158;1200;-2;1338;1331;7;"UA";701;"N588UA";"LGA";"ORD";142;733;12;0;"2013-01-01 12:00:00"
2013;1;1;1200;1200;0;1408;1356;12;"US";1443;"N755US";"JFK";"CLT";102;541;12;0;"2013-01-01 12:00:00"
2013;1;1;1202;1207;-5;1318;1314;4;"EV";4347;"N11536";"EWR";"BTV";51;266;12;7;"2013-01-01 12:00:00"
2013;1;1;1202;1159;3;1645;1653;-8;"UA";1663;"N38403";"EWR";"SJU";187;1608;11;59;"2013-01-01 11:00:00"
2013;1;1;1203;1205;-2;1501;1437;24;"EV";3850;"N13978";"EWR";"ATL";142;746;12;5;"2013-01-01 12:00:00"
2013;1;1;1203;1200;3;1519;1545;-26;"VX";25;"N843VA";"JFK";"SFO";353;2586;12;0;"2013-01-01 12:00:00"
2013;1;1;1204;1200;4;1500;1448;12;"B6";523;"N612JB";"EWR";"MCO";139;937;12;0;"2013-01-01 12:00:00"
2013;1;1;1205;1200;5;1503;1505;-2;"UA";1461;"N39418";"EWR";"IAH";221;1400;12;0;"2013-01-01 12:00:00"
2013;1;1;1206;1209;-3;1325;1328;-3;"EV";4216;"N14168";"EWR";"BUF";59;282;12;9;"2013-01-01 12:00:00"
2013;1;1;1208;1158;10;1540;1502;38;"B6";625;"N239JB";"JFK";"HOU";253;1428;11;58;"2013-01-01 11:00:00"
2013;1;1;1211;1215;-4;1423;1413;10;"EV";4135;"N21537";"EWR";"CLT";102;529;12;15;"2013-01-01 12:00:00"
2013;1;1;1217;1220;-3;1414;1350;24;"MQ";3697;"N517MQ";"EWR";"ORD";143;719;12;20;"2013-01-01 12:00:00"
2013;1;1;1217;1218;-1;1525;1529;-4;"UA";391;"N573UA";"EWR";"SFO";345;2565;12;18;"2013-01-01 12:00:00"
2013;1;1;1219;1220;-1;1415;1415;0;"AA";1757;"N545AA";"LGA";"STL";161;888;12;20;"2013-01-01 12:00:00"
2013;1;1;1219;1225;-6;1451;1500;-9;"DL";1715;"N342NB";"LGA";"MSY";195;1183;12;25;"2013-01-01 12:00:00"
2013;1;1;1220;1220;0;1403;1340;23;"WN";133;"N254WN";"EWR";"MDW";142;711;12;20;"2013-01-01 12:00:00"
2013;1;1;1222;1159;23;1512;1429;43;"EV";4679;"N14916";"EWR";"JAX";131;820;11;59;"2013-01-01 11:00:00"
2013;1;1;1222;1229;-7;1520;1526;-6;"B6";27;"N192JB";"JFK";"TPA";160;1005;12;29;"2013-01-01 12:00:00"
2013;1;1;1228;1224;4;1631;1604;27;"UA";1114;"N38459";"EWR";"PHX";339;2133;12;24;"2013-01-01 12:00:00"
2013;1;1;1230;1235;-5;1440;1438;2;"EV";5311;"N741EV";"EWR";"DTW";108;488;12;35;"2013-01-01 12:00:00"
2013;1;1;1231;1238;-7;1449;1446;3;"DL";1131;"N920DL";"LGA";"DTW";108;502;12;38;"2013-01-01 12:00:00"
2013;1;1;1231;1229;2;1523;1529;-6;"UA";428;"N402UA";"EWR";"FLL";156;1065;12;29;"2013-01-01 12:00:00"
2013;1;1;1237;1245;-8;1340;1350;-10;"AA";1850;"N3EGAA";"JFK";"BOS";40;187;12;45;"2013-01-01 12:00:00"
2013;1;1;1238;1240;-2;1410;1405;5;"WN";564;"N297WN";"LGA";"MKE";137;738;12;40;"2013-01-01 12:00:00"
2013;1;1;1240;1229;11;1451;1428;23;"EV";4118;"N14543";"EWR";"DTW";114;488;12;29;"2013-01-01 12:00:00"
2013;1;1;1240;1245;-5;1554;1600;-6;"AA";2253;"N3BUAA";"LGA";"MIA";156;1096;12;45;"2013-01-01 12:00:00"
2013;1;1;1240;1235;5;1415;1415;0;"MQ";4404;"N828MQ";"JFK";"RDU";79;427;12;35;"2013-01-01 12:00:00"
2013;1;1;1241;1247;-6;1342;1355;-13;"EV";4129;"N36915";"EWR";"DCA";45;199;12;47;"2013-01-01 12:00:00"
2013;1;1;1245;1245;0;1616;1615;1;"DL";2174;"N711ZX";"JFK";"SLC";298;1990;12;45;"2013-01-01 12:00:00"
2013;1;1;1245;1249;-4;1722;1800;-38;"DL";315;"N670DN";"JFK";"SJU";188;1598;12;49;"2013-01-01 12:00:00"
2013;1;1;1246;1225;21;1424;1348;36;"B6";66;"N228JB";"JFK";"BUF";70;301;12;25;"2013-01-01 12:00:00"
2013;1;1;1248;1250;-2;1607;1607;0;"UA";1280;"N26210";"LGA";"IAH";238;1416;12;50;"2013-01-01 12:00:00"
2013;1;1;1251;1252;-1;1611;1555;16;"B6";85;"N657JB";"JFK";"FLL";173;1069;12;52;"2013-01-01 12:00:00"
2013;1;1;1252;1245;7;1624;1550;34;"AA";745;"N3FTAA";"LGA";"DFW";243;1389;12;45;"2013-01-01 12:00:00"
2013;1;1;1253;1212;41;1524;1436;48;"UA";754;"N576UA";"EWR";"DEN";252;1605;12;12;"2013-01-01 12:00:00"
2013;1;1;1255;1300;-5;1541;1537;4;"DL";781;"N644DL";"LGA";"ATL";132;762;13;0;"2013-01-01 13:00:00"
2013;1;1;1255;1255;0;1540;1535;5;"WN";1251;"N732SW";"LGA";"DEN";264;1620;12;55;"2013-01-01 12:00:00"
2013;1;1;1255;1200;55;1451;1330;81;"MQ";4601;"N518MQ";"LGA";"BNA";139;764;12;0;"2013-01-01 12:00:00"
2013;1;1;1255;1259;-4;1501;1502;-1;"US";1459;"N540UW";"LGA";"CLT";100;544;12;59;"2013-01-01 12:00:00"
2013;1;1;1255;1300;-5;1401;1409;-8;"US";2128;"N957UW";"LGA";"BOS";38;184;13;0;"2013-01-01 13:00:00"
2013;1;1;1257;1258;-1;1601;1610;-9;"B6";209;"N793JB";"JFK";"LGB";346;2465;12;58;"2013-01-01 12:00:00"
2013;1;1;1257;1300;-3;1454;1450;4;"MQ";4426;"N739MQ";"LGA";"CMH";97;479;13;0;"2013-01-01 13:00:00"
2013;1;1;1258;1308;-10;1532;1537;-5;"FL";348;"N717JL";"LGA";"ATL";128;762;13;8;"2013-01-01 13:00:00"
2013;1;1;1258;1300;-2;1459;1440;19;"AA";329;"N511AA";"LGA";"ORD";147;733;13;0;"2013-01-01 13:00:00"
2013;1;1;1301;1240;21;1633;1540;53;"AA";1853;"N544AA";"EWR";"DFW";252;1372;12;40;"2013-01-01 12:00:00"
2013;1;1;1301;1150;71;1518;1345;93;"MQ";4646;"N542MQ";"LGA";"MSP";170;1020;11;50;"2013-01-01 11:00:00"
2013;1;1;1301;1255;6;1629;1603;26;"UA";765;"N825UA";"EWR";"DFW";243;1372;12;55;"2013-01-01 12:00:00"
2013;1;1;1302;1259;3;1402;1404;-2;"B6";1006;"N273JB";"JFK";"BOS";40;187;12;59;"2013-01-01 12:00:00"
2013;1;1;1302;1300;2;1553;1601;-8;"UA";1435;"N78511";"EWR";"MIA";158;1085;13;0;"2013-01-01 13:00:00"
2013;1;1;1304;1227;37;1518;1422;56;"EV";4640;"N19966";"EWR";"DAY";107;533;12;27;"2013-01-01 12:00:00"
2013;1;1;1304;1259;5;1430;1418;12;"B6";32;"N346JB";"JFK";"ROC";65;264;12;59;"2013-01-01 12:00:00"
2013;1;1;1305;1315;-10;1523;1520;3;"MQ";4564;"N725MQ";"LGA";"DTW";102;502;13;15;"2013-01-01 13:00:00"
2013;1;1;1306;1240;26;1622;1555;27;"AA";2041;"N5DMAA";"JFK";"MIA";163;1089;12;40;"2013-01-01 12:00:00"
2013;1;1;1306;1300;6;1622;1610;12;"WN";2596;"N773SA";"EWR";"HOU";239;1411;13;0;"2013-01-01 13:00:00"
2013;1;1;1310;1300;10;1559;1554;5;"B6";991;"N593JB";"JFK";"PBI";150;1028;13;0;"2013-01-01 13:00:00"
2013;1;1;1314;1315;-1;1507;1505;2;"US";1615;"N177US";"EWR";"CLT";95;529;13;15;"2013-01-01 13:00:00"
2013;1;1;1315;1317;-2;1413;1423;-10;"EV";4112;"N13538";"EWR";"ALB";33;143;13;17;"2013-01-01 13:00:00"
2013;1;1;1316;1314;2;1412;1415;-3;"EV";4340;"N11551";"EWR";"BWI";38;169;13;14;"2013-01-01 13:00:00"
2013;1;1;1317;1325;-8;1454;1505;-11;"MQ";4475;"N711MQ";"LGA";"RDU";80;431;13;25;"2013-01-01 13:00:00"
2013;1;1;1318;1322;-4;1358;1416;-18;"EV";4106;"N19554";"EWR";"BDL";25;116;13;22;"2013-01-01 13:00:00"
2013;1;1;1320;1315;5;1602;1605;-3;"B6";393;"N537JB";"LGA";"MCO";140;950;13;15;"2013-01-01 13:00:00"
2013;1;1;1320;1320;0;1625;1636;-11;"UA";1425;"N58101";"EWR";"LAX";334;2454;13;20;"2013-01-01 13:00:00"
2013;1;1;1323;1300;23;1651;1608;43;"DL";1185;"N3736C";"EWR";"SLC";295;1969;13;0;"2013-01-01 13:00:00"
2013;1;1;1325;1330;-5;1606;1605;1;"DL";2043;"N318US";"JFK";"ATL";131;760;13;30;"2013-01-01 13:00:00"
2013;1;1;1327;1330;-3;1638;1655;-17;"VX";411;"N642VA";"JFK";"LAX";352;2475;13;30;"2013-01-01 13:00:00"
2013;1;1;1327;1329;-2;1624;1629;-5;"UA";906;"N847UA";"EWR";"FLL";157;1065;13;29;"2013-01-01 13:00:00"
2013;1;1;1330;1321;9;1613;1536;37;"EV";3849;"N14558";"EWR";"IND";149;645;13;21;"2013-01-01 13:00:00"
2013;1;1;1333;1335;-2;1608;1608;0;"B6";615;"N306JB";"JFK";"JAX";134;828;13;35;"2013-01-01 13:00:00"
2013;1;1;1336;1340;-4;1508;1500;8;"EV";4665;"N13988";"EWR";"PIT";69;319;13;40;"2013-01-01 13:00:00"
2013;1;1;1337;1220;77;1649;1531;78;"B6";673;"N636JB";"JFK";"LAX";352;2475;12;20;"2013-01-01 12:00:00"
2013;1;1;1339;1345;-6;1642;1705;-23;"AA";1073;"N3EMAA";"LGA";"MIA";161;1096;13;45;"2013-01-01 13:00:00"
2013;1;1;1339;1335;4;1654;1631;23;"B6";431;"N510JB";"LGA";"SRQ";170;1047;13;35;"2013-01-01 13:00:00"
2013;1;1;1341;1345;-4;1709;1705;4;"AA";117;"N339AA";"JFK";"LAX";362;2475;13;45;"2013-01-01 13:00:00"
2013;1;1;1342;1320;22;1617;1504;73;"EV";3832;"N13969";"EWR";"STL";194;872;13;20;"2013-01-01 13:00:00"
2013;1;1;1343;1330;13;1658;1640;18;"AA";753;"N3CFAA";"LGA";"DFW";235;1389;13;30;"2013-01-01 13:00:00"
2013;1;1;1344;1344;0;2005;1944;21;"UA";15;"N76065";"EWR";"HNL";656;4963;13;44;"2013-01-01 13:00:00"
2013;1;1;1346;1330;16;1736;1710;26;"WN";2335;"N900WN";"EWR";"PHX";334;2133;13;30;"2013-01-01 13:00:00"
2013;1;1;1350;1329;21;1504;1453;11;"EV";4254;"N14542";"EWR";"BUF";57;282;13;29;"2013-01-01 13:00:00"
2013;1;1;1350;1355;-5;1456;1510;-14;"B6";602;"N216JB";"JFK";"PWM";49;273;13;55;"2013-01-01 13:00:00"
2013;1;1;1351;1355;-4;1446;1459;-13;"EV";4434;"N13566";"EWR";"MHT";37;209;13;55;"2013-01-01 13:00:00"
2013;1;1;1353;1357;-4;1549;1525;24;"EV";4171;"N14105";"EWR";"MSN";152;799;13;57;"2013-01-01 13:00:00"
2013;1;1;1354;1356;-2;1556;1600;-4;"EV";4370;"N23139";"EWR";"CHS";102;628;13;56;"2013-01-01 13:00:00"
2013;1;1;1354;1359;-5;1452;1514;-22;"DL";2068;"N344NB";"JFK";"BOS";37;187;13;59;"2013-01-01 13:00:00"
2013;1;1;1355;1315;40;1538;1452;46;"EV";4552;"N13958";"EWR";"GSO";86;445;13;15;"2013-01-01 13:00:00"
2013;1;1;1355;1356;-1;1646;1650;-4;"B6";1783;"N709JB";"JFK";"MCO";144;944;13;56;"2013-01-01 13:00:00"
2013;1;1;1355;1350;5;1537;1515;22;"WN";2162;"N7704B";"LGA";"MDW";141;725;13;50;"2013-01-01 13:00:00"
2013;1;1;1356;1350;6;1612;1545;27;"MQ";4577;"N513MQ";"LGA";"CLT";98;544;13;50;"2013-01-01 13:00:00"
2013;1;1;1356;1259;57;1538;1438;60;"UA";32;"N17128";"EWR";"ORD";135;719;12;59;"2013-01-01 12:00:00"
2013;1;1;1356;1354;2;1537;1526;11;"UA";617;"N840UA";"LGA";"ORD";146;733;13;54;"2013-01-01 13:00:00"
2013;1;1;1356;1350;6;1659;1640;19;"UA";1258;"N26906";"EWR";"IAH";218;1400;13;50;"2013-01-01 13:00:00"
2013;1;1;1358;1350;8;1742;1715;27;"US";688;"N654AW";"EWR";"PHX";318;2133;13;50;"2013-01-01 13:00:00"
2013;1;1;1400;1250;70;1645;1502;103;"EV";4869;"N748EV";"LGA";"MEM";178;963;12;50;"2013-01-01 12:00:00"
2013;1;1;1400;1400;0;1634;1636;-2;"DL";2247;"N6704Z";"LGA";"ATL";130;762;14;0;"2013-01-01 14:00:00"
2013;1;1;1402;1323;39;1650;1526;84;"EV";4516;"N13123";"EWR";"MEM";183;946;13;23;"2013-01-01 13:00:00"
2013;1;1;1408;1411;-3;1646;1640;6;"FL";349;"N895AT";"LGA";"ATL";133;762;14;11;"2013-01-01 14:00:00"
2013;1;1;1411;1315;56;1717;1611;66;"B6";505;"N516JB";"EWR";"FLL";154;1065;13;15;"2013-01-01 13:00:00"
2013;1;1;1416;1411;5;1603;1549;14;"UA";683;"N456UA";"EWR";"ORD";136;719;14;11;"2013-01-01 14:00:00"
